Price,Close,High,Low,Open,Volume
Ticker,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS
Date,,,,,
2021-06-15,2882.23828125,2913.377320224504,2872.3445020711756,2913.377320224504,1304985
2021-06-16,2892.48583984375,2910.4624340933915,2873.6256528423087,2881.6644705700587,1635552
2021-06-17,2930.82421875,2946.9900619599393,2879.8091939190717,2884.6677677124935,2273413
2021-06-18,2912.7587890625,2966.379725481186,2893.0594404261124,2960.1076630224497,3380431
2021-06-21,2891.380859375,2902.7763344939044,2872.4764653489665,2884.2254206094335,1130569
2021-06-22,2916.204345703125,2939.0397292718317,2901.8936802765033,2918.677844637311,1708688
2021-06-23,2881.0458984375,2940.762274815188,2876.629013074305,2940.762274815188,1467104
2021-06-24,2980.16064453125,2988.4643018161614,2896.151408071027,2901.0099814260343,4155204
2021-06-25,2986.520751953125,3003.1722775928047,2959.3126995223847,2981.6179668844566,2722861
2021-06-28,2947.608642578125,2995.9735405120887,2944.295978336073,2995.9735405120887,1355238
2021-06-29,2951.230224609375,2973.7121267952775,2938.553678014563,2952.2460219223417,1497322
2021-06-30,2955.558837890625,2987.5812567424623,2949.1543541202577,2955.779682158569,1693146
2021-07-01,2951.804931640625,2969.9141643500766,2943.722116479077,2966.38065552872,990310
2021-07-02,2937.6259765625,2950.214098705569,2910.903822539493,2942.5287620044955,1682274
2021-07-05,2933.6953125,2980.514298215899,2916.911147809395,2952.2462313685637,1972858
2021-07-06,2881.84033203125,2939.8781477642347,2876.3634387117186,2926.627495054961,2159420
2021-07-07,2893.015625,2899.8617971333256,2863.555129801397,2893.0598369861177,2640710
2021-07-08,2878.484375,2913.3777715973606,2854.986457100049,2913.3777715973606,2485811
2021-07-09,2834.006103515625,2899.2435873844856,2827.6900436373367,2870.9755207189455,6365067
2021-07-12,2820.7119140625,2858.6087108907464,2816.5158722279107,2857.7253336624117,1892226
2021-07-13,2815.80859375,2839.1738738783592,2804.72216850149,2839.1738738783592,1809339
2021-07-14,2839.659912109375,2846.2410283989343,2813.556075558847,2815.322829766419,2044279
2021-07-15,2835.586669921875,2861.1721056543,2827.663236016785,2857.409560647077,2232968
2021-07-16,2828.37158203125,2850.548508646721,2825.8926855705236,2844.484084817698,1256526
2021-07-19,2819.341552734375,2832.79814151296,2811.7278455383967,2815.2690644874374,1597058
2021-07-20,2838.110107421875,2846.2548681714516,2794.1545954042767,2819.3416893105386,1811945
2021-07-22,2847.4501953125,2855.0636869502946,2824.122327250977,2824.122327250977,2859334
2021-07-23,2844.351318359375,2869.759520258406,2838.8622562571436,2859.53420765034,1776193
2021-07-26,2830.806396484375,2854.443991333239,2824.8748975730673,2832.9753500089523,1259611
2021-07-27,2817.880859375,2841.828397353054,2798.581171579533,2832.9753493862218,1121367
2021-07-28,2831.02783203125,2836.915022702332,2773.128766395787,2822.351801458965,1660654
2021-07-29,2829.257080078125,2855.50628054373,2824.3879037521106,2833.196643150491,1731997
2021-07-30,2804.158935546875,2853.7803179466428,2799.644010283248,2849.7964459346185,2999943
2021-08-02,2850.150146484375,2855.019322815732,2803.760262073905,2815.2692243116567,2608669
2021-08-03,2908.13818359375,2912.6533253560956,2849.752364570092,2858.649722667122,3804735
2021-08-04,2898.44384765625,2926.1096249558805,2887.1562105180005,2921.506082840999,2929598
2021-08-05,2907.296875,2934.7856343504254,2888.307128829039,2899.373439667464,2534521
2021-08-06,2930.18212890625,2942.7534149481066,2890.5204271376556,2897.2045221954145,2292362
2021-08-09,2941.60205078125,2954.261951939117,2930.3587236794956,2942.6643732539064,1510489
2021-08-10,2951.518310546875,2965.6831908228396,2935.3174016423764,2935.3174016423764,2040777
2021-08-11,2960.636474609375,2974.624334648893,2945.4978911610087,2965.7712860338665,1929707
2021-08-12,2967.32080078125,2981.707005901768,2944.524198821045,2944.524198821045,1310205
2021-08-13,3066.16455078125,3080.860696882847,2972.410859133379,2975.288099726732,4363584
2021-08-16,3074.61962890625,3093.565283570846,3042.350308322489,3063.154973605649,2083489
2021-08-17,3145.53271484375,3152.393828029611,3065.8109629209002,3082.7203734861305,4336019
2021-08-18,3152.1728515625,3182.671566461165,3130.969839430967,3163.9474516286523,2631309
2021-08-20,3151.2421875,3164.9644108196376,3098.5665560471975,3103.878384428993,2836148
2021-08-23,3220.207763671875,3251.7247026771975,3153.3672477306477,3169.3913519151556,3744176
2021-08-24,3198.783203125,3246.722586873967,3182.1394299538442,3237.5595959017187,2511141
2021-08-25,3239.330322265625,3273.635883891149,3193.338780294793,3195.9503862746396,2123263
2021-08-26,3250.70703125,3264.650584058669,3229.5038050202993,3240.2160812526786,1902533
2021-08-27,3293.466796875,3301.7444837926687,3232.336669047164,3245.527625039261,3944728
2021-08-30,3276.779296875,3311.350498845635,3264.650662131537,3288.907931618463,2033114
2021-08-31,3352.162109375,3367.787867811746,3278.681815520326,3283.9493355267155,3207480
2021-09-01,3288.863037109375,3378.942800881244,3281.8249071480936,3360.6170346733647,2643336
2021-09-02,3396.69287109375,3416.5236102881754,3295.1041548735093,3305.727811471704,3403717
2021-09-03,3401.3857421875,3414.532390299756,3368.186808360249,3386.2912503795983,1746812
2021-09-06,3410.1943359375,3432.858226910187,3376.552751107379,3408.1580915226373,1723693
2021-09-07,3378.23486328125,3426.0856360966154,3371.4623672882394,3420.8181151977305,1585039
2021-09-08,3341.273193359375,3377.4379827229823,3325.2049968827055,3373.0114584992302,4147175
2021-09-09,3356.544677734375,3371.8604946659234,3333.172716457,3355.039702736924,1441148
2021-09-13,3404.30712890625,3410.5483552564024,3334.94340668906,3334.94340668906,1691473
2021-09-14,3440.2060546875,3449.5903726199604,3386.291075393648,3408.3793883308576,1991188
2021-09-15,3500.982421875,3523.5133876208283,3422.588632297016,3436.84212717988,2461369
2021-09-16,3455.610107421875,3525.062222505283,3445.6947373534676,3479.2477012483864,2946666
2021-09-17,3388.81396484375,3492.5273326388105,3368.5846643068885,3470.3947132938247,6477148
2021-09-20,3384.963134765625,3427.015115647374,3371.1082001517175,3372.126214285933,2002008
2021-09-21,3419.888427734375,3427.5021361240147,3383.325293125468,3415.506211825673,1568129
2021-09-22,3419.18017578125,3449.9004282075575,3410.592761622935,3419.4901189466127,1744067
2021-09-23,3425.4658203125,3434.09754267421,3395.1441289393133,3426.1297989557083,2003869
2021-09-24,3427.281005859375,3491.996666315878,3412.8504923268156,3443.8361647603924,2320754
2021-09-27,3396.870849609375,3456.230590869378,3366.726172257848,3452.689371001684,1673362
2021-09-28,3345.699462890625,3408.4233928218655,3320.999546057928,3408.4233928218655,2253075
2021-09-29,3356.987060546875,3369.4699442208935,3295.237053029952,3328.5689072008972,2489161
2021-09-30,3342.5126953125,3368.5848793374157,3319.981730608833,3368.5848793374157,2252412
2021-10-01,3302.36376953125,3373.0111325429925,3297.7602280111937,3348.001273095659,1578374
2021-10-04,3340.520751953125,3349.6835272429826,3282.2233425522586,3297.5834677792773,1356860
2021-10-05,3393.63916015625,3399.570659485388,3312.456747791628,3323.4344415906635,1877966
2021-10-06,3373.80810546875,3415.019088719637,3359.7318450635594,3396.029343257922,1678154
2021-10-07,3446.403564453125,3451.804011121007,3381.909228322114,3390.7179693750854,1647233
2021-10-08,3484.25,3532.277788850689,3452.688968067958,3474.821589658137,2934339
2021-10-11,3262.879638671875,3326.532970873897,3240.21574807677,3324.319708750894,11845402
2021-10-12,3233.88623046875,3281.82540642427,3214.188195590698,3280.9401014859304,5752877
2021-10-13,3235.966552734375,3253.8939776545526,3226.936485631991,3231.3630103036403,3545655
2021-10-14,3203.368408203125,3255.3025009499747,3200.4856471328017,3215.3873476685717,6442299
2021-10-18,3235.034912109375,3239.957825124647,3194.4988931682005,3196.27290026894,3590107
2021-10-19,3223.50390625,3273.1319287564406,3215.5652676856744,3254.4160669882417,3135441
2021-10-20,3201.062744140625,3219.8227819927815,3173.964743256937,3203.8567186109995,2933693
2021-10-21,3133.340576171875,3199.8214603017936,3114.4917475112516,3196.85012783336,4871211
2021-10-22,3103.4921875,3159.1516554194964,3091.207102780001,3157.7323632415505,2691670
2021-10-25,3098.259033203125,3117.4183966686946,3060.162273714988,3107.173462267711,2595594
2021-10-26,3089.078857421875,3130.2357382859686,3082.337543367453,3099.634113754694,3878763
2021-10-27,3095.4208984375,3114.491476363256,3089.433623972437,3089.433623972437,2510813
2021-10-28,3035.015625,3120.4785040796774,3029.1171379852467,3120.4785040796774,2424942
2021-10-29,3013.81640625,3069.9193825417556,3003.349720722002,3015.8565577895124,3960501
2021-11-01,3083.5791015625,3092.981425957141,3027.298768768552,3049.4738578562856,2020718
2021-11-02,3090.497802734375,3116.575837687412,3077.6806444276945,3099.190481052054,3087414
2021-11-03,3097.637939453125,3122.1634993420716,3074.398491314584,3108.237587853043,1537639
2021-11-04,3112.18505859375,3116.2653617280953,3108.9475821125666,3115.999217340445,328991
2021-11-08,3106.951416015625,3147.0883231813395,3087.8364478558224,3147.0883231813395,2526082
2021-11-09,3109.568359375,3135.5576071808837,3100.964468091759,3111.6085108884126,1782692
2021-11-10,3090.5869140625,3121.9867571900977,3086.9501124136164,3102.7388209653896,1516489
2021-11-11,3094.046142578125,3113.4272592900734,3047.744594551371,3086.7727558320053,1284514
2021-11-12,3127.618896484375,3134.803495274356,3091.8282167841194,3109.83443207749,1747259
2021-11-15,3151.789794921875,3166.2479962691427,3129.3485615298887,3129.3485615298887,1809157
2021-11-16,3154.5390625,3171.5253089279527,3141.7662991193665,3165.7153928732405,2013204
2021-11-17,3123.9375,3160.260466102447,3110.188945926167,3149.3946733666758,1632914
2021-11-18,3082.958251953125,3123.0065929021084,3061.5815959383253,3117.9504993315195,2136598
2021-11-22,3067.61328125,3118.660383698187,3051.5586454065333,3085.3533539302653,3167936
2021-11-23,3072.8017578125,3087.6146723874645,3022.7304554557513,3055.726941087988,2153461
2021-11-24,3054.21923828125,3098.347663033605,3037.100027177156,3079.853553174247,2161746
2021-11-25,3056.525390625,3071.693237675039,3046.0145286811985,3054.7513835573277,1849619
2021-11-26,3057.3681640625,3095.6422792605736,3026.3672178510988,3037.9870505637437,1941251
2021-11-29,3106.2861328125,3130.54576418905,3021.5329084651667,3057.633906161152,2981745
2021-11-30,3130.368408203125,3161.0588168343756,3096.529310296403,3096.529310296403,5588446
2021-12-01,3173.521728515625,3184.3431298243586,3135.5579286710604,3135.5579286710604,2102118
2021-12-02,3231.265380859375,3235.789185915078,3170.2397054205367,3183.6333300682236,3152938
2021-12-03,3229.092041015625,3251.7106316157765,3220.5769368394936,3234.414062333308,2486263
2021-12-06,3136.79931640625,3244.6590363859564,3124.02655170895,3229.092080530519,1849642
2021-12-07,3179.464111328125,3191.4386588251064,3126.06654283749,3159.950033925637,1484458
2021-12-08,3217.07275390625,3234.413714813899,3194.0994509747115,3194.0994509747115,1428660
2021-12-09,3194.76513671875,3224.0362547896098,3163.0547588086524,3202.0829162364653,1567957
2021-12-10,3225.854248046875,3230.466622758769,3171.1261775123917,3179.9074252032365,1510718
2021-12-13,3201.7724609375,3248.207186059828,3194.720825622014,3237.5631428504566,1883864
2021-12-14,3214.3232421875,3224.2576378158583,3172.5452918133496,3197.6475335147647,1747007
2021-12-15,3166.9130859375,3213.613734373968,3156.0914698132124,3210.952723829358,1603233
2021-12-16,3176.8916015625,3200.707513951153,3166.6022750557354,3177.246316316427,2072320
2021-12-17,3179.331298828125,3238.7605373840274,3169.884580976256,3195.4303268304093,4333992
2021-12-20,3154.982666015625,3198.5346245351966,3113.5152523447928,3183.4555650185303,2312310
2021-12-21,3200.574462890625,3229.756788597491,3163.408889902087,3177.822695383387,2340989
2021-12-22,3220.488037109375,3225.8544517275404,3198.756450823021,3214.500763336604,1224328
2021-12-23,3248.827392578125,3255.746062584974,3219.8224239704277,3235.788485576893,1792861
2021-12-24,3256.101318359375,3286.3482267165896,3232.950655115478,3268.60815531731,2209923
2021-12-27,3278.453857421875,3281.9130845923037,3240.312705357694,3256.189982037391,1534135
2021-12-28,3287.722900390625,3304.0880718249186,3276.4579991343157,3290.7830191866974,1456218
2021-12-29,3277.21240234375,3299.6092449162934,3268.6085100919545,3275.0392866721895,1456923
2021-12-30,3311.849365234375,3317.3931371882327,3264.172926431202,3265.370467794672,1966475
2021-12-31,3315.929443359375,3335.1329814850587,3309.676025708375,3319.8765654123854,1207141
2022-01-03,3386.357666015625,3397.2234590635435,3321.8281603636997,3326.2631779342787,2346158
2022-01-04,3445.786865234375,3449.6895940340164,3380.991215898721,3398.199213823808,2488606
2022-01-05,3424.676025390625,3432.7034501545454,3381.611963344765,3428.2684327770844,1733031
2022-01-06,3377.22119140625,3401.658179395543,3345.7769628891756,3381.257100353536,1810293
2022-01-07,3418.068359375,3428.180113754431,3367.420367389519,3388.3537388899704,2460591
2022-01-10,3441.4404296875,3528.4997318754135,3424.720327996725,3528.4997318754135,3937092
2022-01-11,3473.416748046875,3481.488566120969,3420.285327633747,3420.285327633747,1906106
2022-01-12,3423.744873046875,3485.0369042039447,3403.0334703465164,3481.4888900484816,3203744
2022-01-13,3457.451416015625,3479.7152940930355,3421.173053611226,3475.2802758747166,6684507
2022-01-14,3519.762939453125,3527.613007244821,3423.877988650264,3439.6666946537052,3348123
2022-01-17,3565.0,3586.1551199160176,3514.573981387204,3541.538800935803,3442604
2022-01-18,3539.676513671875,3585.0022659184015,3530.274189259942,3578.127988288561,2389041
2022-01-19,3478.409912109375,3564.91152862164,3474.722465771417,3564.91152862164,3102539
2022-01-20,3400.12744140625,3483.1635285665043,3386.310256981364,3474.277907320161,6176776
2022-01-21,3406.302978515625,3422.3415685992545,3350.856787511947,3382.7560817031394,3112358
2022-01-24,3351.078857421875,3420.653098273078,3323.3112910112377,3412.078560539118,3258414
2022-01-25,3349.79052734375,3384.8887339958196,3307.406154089975,3349.4351892399127,3330501
2022-01-27,3242.5859375,3317.358367446384,3221.1272449654125,3315.225904723573,5718297
2022-01-28,3278.8388671875,3314.159213319958,3239.6976603507437,3239.6976603507437,3143862
2022-01-31,3319.890380859375,3339.216607900845,3306.695145967757,3331.219548435409,2739393
2022-02-01,3377.11376953125,3383.644788341221,3320.02364934981,3349.879425432354,2105169
2022-02-02,3426.473388671875,3433.4042169687295,3377.1137168552855,3401.3270359319927,1984212
2022-02-03,3398.394775390625,3449.842435432575,3390.7975258678207,3421.8527286158005,1960538
2022-02-04,3389.775634765625,3398.483587159522,3348.990719148999,3390.1311897835267,2307366
2022-02-07,3357.87646484375,3404.7925911476827,3337.5727323379806,3368.539210961275,1919149
2022-02-08,3326.2880859375,3376.2697091125106,3306.33990816381,3369.028014039471,2946443
2022-02-09,3341.482666015625,3356.9435617136155,3328.642985453299,3332.1082913026003,1638721
2022-02-10,3350.1904296875,3367.4729203279344,3339.216600228163,3367.4729203279344,2112459
2022-02-11,3283.192138671875,3334.3289254726697,3278.7938001316857,3334.3289254726697,3851488
2022-02-14,3317.6689453125,3370.538393520359,3296.565594137094,3309.005464303649,5951745
2022-02-15,3392.352783203125,3407.63600953311,3330.331098756218,3364.096462084056,3931683
2022-02-16,3388.1767578125,3424.6078095847042,3381.867879146584,3415.633244203749,3256906
2022-02-17,3362.496826171875,3407.6358265307354,3357.8763464040803,3398.750205079547,3134372
2022-02-18,3371.115966796875,3390.708806246124,3338.8613332210016,3348.9908552959514,3688883
2022-02-21,3304.91845703125,3401.2387383312926,3292.61199961533,3385.4222863625064,7465922
2022-02-22,3186.739501953125,3259.1573238584433,3172.1671681225203,3243.2521466798876,5408531
2022-02-23,3166.657958984375,3219.171853968917,3159.4160470145603,3208.5980507387485,2426203
2022-02-24,3022.577392578125,3095.617375865612,3013.203235313269,3086.8649517934127,5039136
2022-02-25,3128.405029296875,3136.624228763181,3076.2020056595275,3081.5333782863204,2549723
2022-02-28,3158.1279296875,3166.61374262665,3070.7822164584545,3101.082276188568,3288942
2022-03-02,3150.974853515625,3173.899802351873,3115.299166886402,3156.617310428963,2761341
2022-03-03,3149.419677734375,3179.8086775840598,3136.713412213718,3165.813823365856,1928039
2022-03-04,3131.60400390625,3164.347387967224,3098.460593342772,3111.3002726289433,2370257
2022-03-07,3096.55029296875,3152.6186540004137,3049.145630234379,3065.539559273232,3054130
2022-03-08,3198.779296875,3206.8208277906424,3074.4250662664513,3074.4250662664513,3300992
2022-03-09,3227.790771484375,3246.8059136522093,3196.2023454400996,3203.2663707488273,2719654
2022-03-10,3217.438720703125,3273.4626015016374,3212.151819877421,3273.4626015016374,2005441
2022-03-11,3198.068603515625,3234.2332591475283,3192.4708351186337,3201.7117953641396,1623423
2022-03-14,3237.031982421875,3241.7858768007827,3181.0525657618205,3181.0525657618205,1765688
2022-03-15,3193.4033203125,3251.2488011709297,3185.8505422829967,3251.2488011709297,3651133
2022-03-16,3248.494384765625,3259.2460739095877,3213.2629811274664,3234.81061397706,3090475
2022-03-17,3263.466796875,3296.565738589953,3252.4042409503854,3284.6590919681585,3600452
2022-03-21,3222.54833984375,3300.075388245015,3212.1522059664503,3284.1257408719225,2413831
2022-03-22,3288.52392578125,3297.454018450051,3221.037676335606,3234.3661080997535,2907611
2022-03-23,3298.69775390625,3314.15886414101,3278.794050239412,3294.788167557653,1596195
2022-03-24,3331.97509765625,3339.394461966447,3283.2373735512606,3287.6801846115463,1879046
2022-03-25,3294.300048828125,3358.321001908702,3262.8005606584875,3340.9050951489594,1690133
2022-03-28,3294.52197265625,3299.2313956274616,3253.203831019655,3283.2372762842633,1760990
2022-03-29,3292.433837890625,3307.228310863317,3279.6828843085714,3283.0149923595486,2689063
2022-03-30,3315.71435546875,3321.445538331854,3293.189216689556,3321.445538331854,1583455
2022-03-31,3323.17822265625,3336.24004386944,3305.6291188569076,3323.2226941539616,2168110
2022-04-01,3339.88330078125,3343.6596902799715,3312.6044835537823,3330.3312567550715,1387014
2022-04-04,3350.1904296875,3358.7649677654217,3320.645737841415,3342.7708488713006,1472994
2022-04-05,3389.68701171875,3408.1691482536567,3351.656507431064,3351.656507431064,2314947
2022-04-06,3336.8623046875,3384.8001942913256,3315.358924868198,3384.8001942913256,2051729
2022-04-07,3273.59619140625,3328.1095666362144,3269.0201830609085,3328.1095666362144,2494829
2022-04-08,3274.92919921875,3292.122964633607,3236.58782690362,3278.79453157841,2296773
2022-04-11,3284.48095703125,3298.6536964936704,3248.6720768870196,3278.794246196316,2291660
2022-04-12,3279.77197265625,3322.3340146067667,3241.7859391915695,3272.5745321735017,4483476
2022-04-13,3253.8701171875,3296.432374272563,3248.1834062092184,3293.89988537501,1621672
2022-04-18,3134.8916015625,3207.709223229319,3129.960038455755,3207.709223229319,3820792
2022-04-19,3084.998779296875,3166.4356288546082,3055.8983694740664,3154.3955685792644,3170014
2022-04-20,3160.4375,3171.411111008341,3092.1958920979173,3109.9671328571008,2640370
2022-04-21,3224.28125,3237.9207670078954,3169.856813397576,3181.0527842723013,2280996
2022-04-22,3209.97509765625,3213.9291556635953,3173.499579610874,3182.0298626505864,1581465
2022-04-25,3152.796630859375,3184.607203793021,3139.37947062442,3161.5045845690765,1960694
2022-04-26,3151.108154296875,3188.0722114341042,3126.094998356819,3176.743043452235,1943469
2022-04-27,3164.347412109375,3170.789487548089,3115.5654379746916,3150.841311128136,1727648
2022-04-28,3184.87353515625,3202.7335052062913,3143.7775334280645,3188.161171907679,1703660
2022-04-29,3151.46337890625,3219.4828558444133,3142.7111717645585,3196.1580990746857,2051115
2022-05-02,3147.642578125,3152.574141608423,3103.525552683142,3127.6499290847396,1324161
2022-05-04,3091.974365234375,3150.35285932751,3079.1346846244674,3144.1773953249044,2305825
2022-05-05,3121.874267578125,3139.290173030347,3096.950272047163,3120.719310294704,1612262
2022-05-06,3050.078369140625,3087.309034575563,3042.8809293147265,3073.536321944704,2010812
2022-05-09,3061.18603515625,3070.8712773534085,2973.8847900752394,3019.3346644811577,2481830
2022-05-10,3055.543212890625,3078.6903011908057,3040.6597962956653,3051.32254251295,1622685
2022-05-11,3031.774658203125,3064.1627116191953,3005.2509859818156,3052.211591713873,1841769
2022-05-12,3028.7978515625,3065.2733780199605,2976.7727015096975,3001.563503351638,2807195
2022-05-13,3034.350830078125,3056.56488405373,3005.250419370082,3052.21101624816,2187823
2022-05-16,3000.4970703125,3047.7685389584967,2991.4337786855167,3034.440105114655,1195813
2022-05-17,3066.961181640625,3080.644951878495,2977.0385191605064,2994.454423948811,1754076
2022-05-18,3064.47314453125,3105.5246719148026,3059.3639122384,3078.867807778195,1866781
2022-05-19,2898.4453125,3025.5541736674804,2870.055794697786,3018.4456763431513,4642963
2022-05-20,2926.035400390625,2944.6062640779983,2905.6429407592427,2941.1409581818916,3065125
2022-05-23,2951.58154296875,2966.820298209671,2902.932761610268,2936.5204567843207,2293690
2022-05-24,2921.59228515625,2954.3358864396305,2910.5742015114233,2945.716660226276,1711510
2022-05-25,2833.613525390625,2945.6110559752246,2821.4478094645397,2945.6110559752246,3548046
2022-05-26,2886.659912109375,2899.675621465552,2845.152996895877,2854.5009742701145,2813186
2022-05-27,2917.387939453125,2933.1318451391644,2888.672876025808,2910.1420170120946,3103153
2022-05-30,3019.32177734375,3029.474979929779,2939.7965833136136,2949.323427865297,2094624
2022-05-31,3009.571044921875,3026.612000510551,2974.3705125505267,3000.446485475332,4840965
2022-06-01,3001.385986328125,3030.727190529451,2987.8336778962866,3030.727190529451,1493835
2022-06-02,3062.0361328125,3070.0870604184925,2993.424382338286,3001.2069020116674,2657939
2022-06-03,3077.3779296875,3110.6105050464353,3069.37177211008,3094.5979714961795,1913622
2022-06-06,3069.147705078125,3088.8725211555457,3021.021005842092,3057.5633586184927,1084210
2022-06-07,3008.095458984375,3058.3244425730218,3002.1020331693508,3042.401450088687,2308256
2022-06-08,3045.1748046875,3053.9414168027793,2993.604211398111,3023.7056574968365,2185707
2022-06-09,3065.703857421875,3074.5597904085103,2999.5073417133417,3028.043319910622,1279197
2022-06-10,3005.59033203125,3035.1999443400923,2998.5234934948394,3025.359920942585,1527582
2022-06-13,2880.08544921875,2945.7451536237168,2855.7983516097243,2943.0615109086025,3030921
2022-06-14,2871.989990234375,2897.350284976145,2839.9203697482353,2853.6069924191734,2611493
2022-06-15,2868.18798828125,2892.966912903787,2863.4468423639523,2879.101425225986,1404536
2022-06-16,2810.66796875,2902.6722574403984,2802.6618130909724,2898.333615133673,2032028
2022-06-17,2763.16796875,2789.870301721433,2704.9778226240087,2765.9411536425396,5240434
2022-06-20,2784.18896484375,2807.7603738589733,2745.3656988843295,2767.7293816709403,1502769
2022-06-21,2873.2421875,2896.321559800145,2795.8190472258425,2799.934053640477,2964461
2022-06-22,2883.08203125,2907.7716314048353,2847.344899703459,2862.462666195436,3336315
2022-06-23,2959.879150390625,2968.1089446533183,2883.082151369264,2883.082151369264,3692578
2022-06-24,2945.834716796875,2992.261648742065,2931.8796872203643,2986.8943632734695,2132118
2022-06-27,2965.15673828125,3008.2738867735548,2957.821492005862,2996.734310666759,2037686
2022-06-28,2968.2431640625,2978.8436409537917,2927.4966937802037,2958.2690452354923,1400046
2022-06-29,2943.50830078125,2981.526566328493,2926.06462600075,2926.06462600075,2133994
2022-06-30,2922.57666015625,2961.7576717790407,2911.752546434991,2926.959856201318,2719603
2022-07-01,2965.5146484375,2981.526962105953,2909.1133821479257,2916.2249914387658,1502879
2022-07-04,2893.906494140625,2968.0644088978033,2884.9610174077725,2962.741893920842,2622535
2022-07-05,2877.133544921875,2926.959803521567,2868.769437342766,2911.7524940289427,2170627
2022-07-06,2916.895751953125,2923.8284950575144,2864.564723358704,2879.101120190488,2182144
2022-07-07,2941.138427734375,2969.361229929666,2920.742698680176,2926.0652132459163,1989921
2022-07-08,2921.1005859375,2956.479989245835,2907.2798683960555,2952.007250986764,2136916
2022-07-11,2785.442626953125,2884.9162859075004,2778.4651113267278,2868.0539746766594,6974600
2022-07-12,2759.4111328125,2805.4803374642706,2755.430439390607,2786.4264285602785,3734815
2022-07-13,2718.306396484375,2782.04291010001,2714.9518431361835,2776.675624742904,3863530
2022-07-14,2689.605712890625,2741.850659210218,2661.1288537378855,2740.9537502605253,4764908
2022-07-15,2685.883544921875,2716.6473457633606,2648.5720461846936,2707.3644698054904,4574806
2022-07-18,2747.679931640625,2759.743310428452,2703.5520653201875,2711.3551275827026,3202795
2022-07-19,2757.322021484375,2761.5374492687492,2717.678694261558,2717.678694261558,1865074
2022-07-20,2838.53759765625,2844.950409306016,2778.6689229468593,2787.4137855448603,3402251
2022-07-21,2849.748291015625,2855.757536006189,2819.926074284405,2840.5100868503773,2420640
2022-07-22,2844.097900390625,2867.417529974402,2819.4329075616306,2856.6546240126586,2075886
2022-07-25,2840.286376953125,2857.95543922205,2824.45602179989,2838.7167863129835,1797504
2022-07-26,2794.67822265625,2842.214392123494,2777.278278402279,2838.447418714807,2639367
2022-07-27,2860.107666015625,2864.816437135854,2789.3863207449663,2793.870864668994,1389808
2022-07-28,2924.371337890625,2927.5105189004753,2871.5881638933847,2884.4588936225273,2106333
2022-07-29,2961.5029296875,2975.3154558936158,2937.376171773738,2950.829803094839,2430257
2022-08-01,2958.72314453125,2984.015931899953,2933.7890331363833,2984.015931899953,1306913
2022-08-02,2952.4453125,2971.3699624430674,2934.372463404819,2950.830832383943,1269114
2022-08-03,2995.226806640625,3003.7474398680797,2939.2148983239913,2941.860735373933,2895824
2022-08-04,3009.08447265625,3038.637577140398,2966.3917403654004,3004.6448173920953,2150567
2022-08-05,3018.1435546875,3028.861573018545,3009.1295758001834,3014.6903675855206,1106933
2022-08-08,3026.57421875,3030.565419593508,2992.08811505521,3018.0984733695386,1068836
2022-08-10,3008.456298828125,3036.036244028681,2991.190804678183,3036.036244028681,1878359
2022-08-11,3069.670166015625,3075.2309564153497,3027.1118900503357,3049.489719343499,1449248
2022-08-12,3050.880615234375,3066.531632271564,3032.673320157422,3066.531632271564,1472354
2022-08-16,3042.94287109375,3062.8095351985526,3038.2789884704052,3059.35634824282,839942
2022-08-17,3050.476806640625,3065.589589525235,3023.56954088203,3036.126264902708,1622326
2022-08-18,3032.67333984375,3042.3151109057303,3015.407842825786,3040.521293033734,1430659
2022-08-19,3036.70947265625,3068.773967568001,3023.7042929018335,3037.8306088419754,1398410
2022-08-22,3008.7255859375,3035.22928589152,3002.3125563634576,3018.0982394990715,1536532
2022-08-23,2945.9873046875,2997.3800137393264,2932.892346073451,2977.69290554707,1849256
2022-08-24,2919.751953125,2966.97411067748,2915.132741732818,2952.6235708434897,1691923
2022-08-25,2886.43212890625,2940.2017727488737,2883.337837048458,2938.2735062355546,1946930
2022-08-26,2890.019287109375,2921.2317549356044,2885.176067520762,2900.871970410345,1457962
2022-08-29,2809.611572265625,2818.7151085660375,2763.375882019418,2802.8398673517304,2539173
2022-08-30,2880.108642578125,2893.876280423968,2818.1772643190006,2829.7473003990763,3431525
2022-09-01,2808.849609375,2861.1394429895345,2799.252727764996,2861.1394429895345,3546935
2022-09-02,2807.683349609375,2836.9226654285976,2798.6247016941093,2836.9226654285976,2052900
2022-09-05,2810.37451171875,2823.424581178521,2791.404974371233,2801.62964915947,2147912
2022-09-06,2804.6787109375,2817.056096189983,2786.112742544714,2812.2575465142127,1936453
2022-09-07,2824.904052734375,2835.935855830716,2782.211106134661,2782.211106134661,1291534
2022-09-08,2842.886962890625,2855.3092376764303,2834.3216588095115,2843.2009685673893,1346113
2022-09-09,2885.9384765625,2900.1545684530834,2841.855497183731,2865.6235800858517,1561185
2022-09-12,2908.630859375,2932.7129524680436,2892.531387385331,2905.895243260765,1785928
2022-09-13,2896.432373046875,2927.016830182846,2892.5307323772486,2927.016830182846,1972678
2022-09-14,2798.71435546875,2817.5494417731366,2792.794888299078,2811.809312583414,5090269
2022-09-15,2784.3193359375,2814.2760067345016,2780.417694487118,2807.3249624982836,2138023
